bci_index,word,english_glosses,pos,bliss_url,arasaac_url,mulberry_url,sclera_url,noun_project_url,tawasol_url,current_aac_url
15417,male_genitals_,male_genitals_(man_with_penis),BLUE,https://www.blissymbolics.net/refnumber/15417,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/male.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/chest%20male.svg.varianted-skin.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/genitals.png,,https://d18vdu4p71yql0.cloudfront.net/libraries/tawasol/male%20student.jpg,
15418,manager,"manager,secretary",BLUE,https://www.blissymbolics.net/refnumber/15418,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/secretary.png.varianted-skin.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/secretary%202a.svg.varianted-skin.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/secretary.png,,,https://static.arasaac.org/pictograms/16041/16041_500.png
15419,mango,mango,YELLOW,https://www.blissymbolics.net/refnumber/15419,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/mangoes.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/mango.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/mango.png,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Mango_87_g.svg,,https://static.arasaac.org/pictograms/16813/16813_500.png
15420,man-made,"man-made,produced",GREEN,https://www.blissymbolics.net/refnumber/15420,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/to%20produce.png.varianted-skin.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/grass.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/vegetables.png,,,https://static.arasaac.org/pictograms/5483/5483_500.png
15421,map,map,YELLOW,https://www.blissymbolics.net/refnumber/15421,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/map.png,,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/elastic%20map.png,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Map-ece7b0909b.svg,,https://static.arasaac.org/pictograms/5505/5505_500.png
15422,maple-leaf,maple-leaf,YELLOW,https://www.blissymbolics.net/refnumber/15422,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/bay%20leaf.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/leaf.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/folding%20leaf.png,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Maple%20Leaf-6c795b88f2.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/tawasol/166-pants.png,https://static.arasaac.org/pictograms/2981/2981_500.png
15423,march,March,YELLOW,https://www.blissymbolics.net/refnumber/15423,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/March.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/parade%201.svg.varianted-skin.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/dog%20walking.png,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/St-patrick's-day_203_g.svg,,https://static.arasaac.org/pictograms/6558/6558_500.png
15424,margarine,margarine,YELLOW,https://www.blissymbolics.net/refnumber/15424,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/margarine.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/margarine.svg.varianted-skin.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/margarine.png,,,https://static.arasaac.org/pictograms/26196/26196_500.png
15425,marriage,marriage,YELLOW,https://www.blissymbolics.net/refnumber/15425,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/marriage.png.varianted-skin.png,,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/marriage.png,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Champagne-Toast_670_g.svg,,https://static.arasaac.org/pictograms/37362/37362_500.png
15426,marry-,marry-(to),RED,https://www.blissymbolics.net/refnumber/15426,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/to%20marry.png.varianted-skin.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/married.svg.varianted-skin.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/ring.png,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Couple_945_g.svg,,https://static.arasaac.org/pictograms/6965/6965_500.png
15427,mash,"mash,crush,squeeze,squash_(food)-(to)",RED,https://www.blissymbolics.net/refnumber/15427,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/to%20squash_1.png.varianted-skin.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/squash.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/food.png,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Eggplant_368_g.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/tawasol/Food.png,https://static.arasaac.org/pictograms/17273/17273_500.png
15428,mask,"mask,false_face",YELLOW,https://www.blissymbolics.net/refnumber/15428,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/false.png.varianted-skin.png,"https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/dry%20face%20,%20to.svg.varianted-skin.svg",https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/face.png,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/False_37_g.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/tawasol/222-Sad%20face.png,https://static.arasaac.org/pictograms/5904/5904_500.png
15429,masturbation,masturbation,YELLOW,https://www.blissymbolics.net/refnumber/15429,,,,,,https://static.arasaac.org/pictograms/16673/16673_500.png
15430,match,match,YELLOW,https://www.blissymbolics.net/refnumber/15430,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/match.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/same.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/match.png,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Match_710_g.svg,,https://static.arasaac.org/pictograms/6170/6170_500.png
15431,material,"material,raw_material,stuff",YELLOW,https://www.blissymbolics.net/refnumber/15431,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/materials.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/party%20celebration.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/put%20your%20stuff%20in%20boxes.png,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/virus_835_85641.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/tawasol/Kitchen.png,https://static.arasaac.org/pictograms/3402/3402_500.png
15432,mathematics,"mathematics,arithmetic,math_(2)",YELLOW,https://www.blissymbolics.net/refnumber/15432,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/mathematics.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/maths.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/math%20games.png,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Algebra_490_24030.svg,,https://static.arasaac.org/pictograms/32554/32554_500.png
15433,maturation,maturation,YELLOW,https://www.blissymbolics.net/refnumber/15433,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/maturity.png.varianted-skin.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/food.svg,,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/maturity_958_g.svg,,https://static.arasaac.org/pictograms/32109/32109_500.png
15434,matzo,matzo,YELLOW,https://www.blissymbolics.net/refnumber/15434,,,,,,https://static.arasaac.org/pictograms/36117/36117_500.png
15435,may,May,YELLOW,https://www.blissymbolics.net/refnumber/15435,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/May.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/birthday%20cake.svg.varianted-skin.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/may.png,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Memorial-Day_401_g.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/tawasol/50-to%20sit.png,https://static.arasaac.org/pictograms/6559/6559_500.png
15436,possibility,possibility,YELLOW,https://www.blissymbolics.net/refnumber/15436,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/happy_3.png.varianted-skin.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/certificate.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/shoes%20velcro%20open.png,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Pin_864_g.svg,,
15437,congratulate-,congratulate-(to),RED,https://www.blissymbolics.net/refnumber/15437,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/congratulations!.png,,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/wishing%20congratulations.png,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Party-Hat_620_g.svg,,
15438,meal,meal,YELLOW,https://www.blissymbolics.net/refnumber/15438,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/pansy.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/ready%20meal%20lamb.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/freezer%20meal.png,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/chicken-drumstick_836_666058.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/tawasol/meals.png,https://static.arasaac.org/pictograms/11627/11627_500.png
15439,mean,"mean,cruel",GREEN,https://www.blissymbolics.net/refnumber/15439,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/push.png.varianted-skin.png,,,,,https://storage.googleapis.com/symbols/arasaac/means of transport.png
15440,mean,"mean,signify-(to)",RED,https://www.blissymbolics.net/refnumber/15440,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/means%20of%20communication.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/wing.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/bad.png,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/evil_259_g.svg,,https://static.arasaac.org/pictograms/10351/10351_500.png
15441,meaning,"meaning,sense,significance",YELLOW,https://www.blissymbolics.net/refnumber/15441,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/tremor.png,,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/sitting%20tripp%20trapp%20points%20of%20significance.png,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Exclamation-Mark_884_g.svg,,
15442,measure-,measure-(to),RED,https://www.blissymbolics.net/refnumber/15442,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/measure.png.varianted-skin.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/tape%20measure.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/measure.png,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/glass-measure_174_g.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/tawasol/167-father%20with%20arrow.png,https://static.arasaac.org/pictograms/36536/36536_500.png
15443,measurement,"measurement,measure",YELLOW,https://www.blissymbolics.net/refnumber/15443,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/measure.png.varianted-skin.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/tape%20measure.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/measurement.png,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/glass-measure_174_g.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/tawasol/167-father%20with%20arrow.png,https://static.arasaac.org/pictograms/9834/9834_500.png
15444,meat,meat,YELLOW,https://www.blissymbolics.net/refnumber/15444,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/meat.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/meat.svg.varianted-skin.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/meat.png,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Meat_726_g.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/tawasol/Meat%20and%20rice%20bw_2.png,https://static.arasaac.org/pictograms/2316/2316_500.png
15445,meatball,meatball,YELLOW,https://www.blissymbolics.net/refnumber/15445,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/meatball.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/meatballs%20and%20spaghetti.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/prepare%20meatballs_1.png,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Food_847_g.svg,,https://static.arasaac.org/pictograms/8335/8335_500.png
15446,medical,"medical,medically",GREEN,https://www.blissymbolics.net/refnumber/15446,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/medical%20reports.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/surgery%20health%20centre.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/medical%20logo.png,,https://d18vdu4p71yql0.cloudfront.net/libraries/tawasol/215-to%20help.png,https://static.arasaac.org/pictograms/6561/6561_500.png
15447,medical_insurance,medical_insurance,YELLOW,https://www.blissymbolics.net/refnumber/15447,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/insurance.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/surgery%20health%20centre.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/insurance%20papers%20wheelchair.png,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Medical%20Clipboard-63fc88eb5b.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/tawasol/215-to%20help.png,
15448,medicine,"medicine,medication",YELLOW,https://www.blissymbolics.net/refnumber/15448,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/medicine.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/surgery%20health%20centre.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/medication.png,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Medical-Folder_512_g.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/tawasol/215-to%20help.png,https://static.arasaac.org/pictograms/8163/8163_500.png
15449,meet,"meet,encounter,see-(to)",RED,https://www.blissymbolics.net/refnumber/15449,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/to%20see.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/see%20saw.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/see.png,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Eye_36_g.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/tawasol/See%20(M).png,https://storage.googleapis.com/symbols/arasaac/lake.png
15449,meet,"meet,encounter,see-(to)",RED,https://www.blissymbolics.net/refnumber/15449,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/to%20see.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/see%20saw.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/see.png,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Eye_36_g.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/tawasol/See%20(M).png,https://storage.googleapis.com/symbols/arasaac/meet.png
15450,meeting,"meeting,assembly,conference",YELLOW,https://www.blissymbolics.net/refnumber/15450,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/conference.png.varianted-skin.png,,,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Conference-17b7f47553.svg,,https://static.arasaac.org/pictograms/8207/8207_500.png
15451,megillah_,Megillah_(Book_of_Esther),YELLOW,https://www.blissymbolics.net/refnumber/15451,,,,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Torah_712_324165.svg,,
15452,melon,melon,YELLOW,https://www.blissymbolics.net/refnumber/15452,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/melon.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/melon.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/melon.png,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Watermelon_806_g.svg,,https://static.arasaac.org/pictograms/2469/2469_500.png
15453,menopause,menopause,YELLOW,https://www.blissymbolics.net/refnumber/15453,,,,,,
15454,menorah,menorah,YELLOW,https://www.blissymbolics.net/refnumber/15454,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/menorah.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/Christmas%20lights.svg,,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Temple-c9fd874377.svg,,https://static.arasaac.org/pictograms/23901/23901_500.png
15455,menstruation,"menstruation,menstrual_period,period",YELLOW,https://www.blissymbolics.net/refnumber/15455,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/period.png,,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/supervised%20work%20test%20period.png,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Periodic%20Table-e089c0a561.svg,,https://static.arasaac.org/pictograms/32490/32490_500.png
15456,mental,"mental,intellectual,rational,thinking",GREEN,https://www.blissymbolics.net/refnumber/15456,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/think_1.png.varianted-skin.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/country%20Canada.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/thinking%20positive.png,,https://d18vdu4p71yql0.cloudfront.net/libraries/tawasol/Think.png,https://static.arasaac.org/pictograms/35575/35575_500.png
15457,disabled,"disabled,handicapped_(intellectually,mentally)_(OLD)",GREEN,https://www.blissymbolics.net/refnumber/15457,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/mentally%20ill.png,,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/mental%20handicap.png,,,https://static.arasaac.org/pictograms/14010/14010_500.png
15458,merry-go-round,"merry-go-round,carousel",YELLOW,https://www.blissymbolics.net/refnumber/15458,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/carousel.png,,,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Carousel-07011572c6.svg,,https://static.arasaac.org/pictograms/4757/4757_500.png
15459,metal,metal,YELLOW,https://www.blissymbolics.net/refnumber/15459,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/metal.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/paper.svg.varianted-skin.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/metal%20class.png,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/bolt_281_g.svg,,https://static.arasaac.org/pictograms/6148/6148_500.png
15460,metaphor,metaphor,YELLOW,https://www.blissymbolics.net/refnumber/15460,,,,,,
15461,mezuzah,mezuzah,YELLOW,https://www.blissymbolics.net/refnumber/15461,,,,,,https://static.arasaac.org/pictograms/36786/36786_500.png
15462,microwave-,microwave-(to),RED,https://www.blissymbolics.net/refnumber/15462,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/microwave.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/microwave.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/microwave.png,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Microwave_355_g.svg,,https://static.arasaac.org/pictograms/2473/2473_500.png
15463,microwave_oven,microwave_oven,YELLOW,https://www.blissymbolics.net/refnumber/15463,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/microwave.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/microwave.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/microwave.png,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Microwave%20Oven-9f4cbfd2db.svg,,
15464,middle,"middle,centre",YELLOW,https://www.blissymbolics.net/refnumber/15464,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/centre.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/activity%20centre.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/day%20centre.png,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/City-40411ebb29.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/tawasol/Mall.png,https://storage.googleapis.com/symbols/arasaac/in the middle.png
15465,midsummer,midsummer,YELLOW,https://www.blissymbolics.net/refnumber/15465,,,,,,https://static.arasaac.org/pictograms/37654/37654_500.png
15466,military_plane,military_plane,YELLOW,https://www.blissymbolics.net/refnumber/15466,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/plane.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/plane.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/thank.png,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/jet-plane_586_g.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/tawasol/Travel%20by%20Plane.png,
15467,military_reserve_duty,military_reserve_duty,YELLOW,https://www.blissymbolics.net/refnumber/15467,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/residences.png.varianted-skin.png,,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/duty%20roster.png,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Tank_898_g.svg,,
15468,milk,milk,YELLOW,https://www.blissymbolics.net/refnumber/15468,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/milk.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/milk.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/milk.png,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Milk-bcdf81a9ed.svg,,https://static.arasaac.org/pictograms/2445/2445_500.png
15469,milkman,milkman,BLUE,https://www.blissymbolics.net/refnumber/15469,,,,,,
15470,milkshake_,milkshake_(OLD),YELLOW,https://www.blissymbolics.net/refnumber/15470,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/milkshake.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/milkshake.svg.varianted-skin.svg,,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Milkshake_61_g.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/tawasol/Hot%20(M)_2.png,
15471,mind,"mind,intellect,reason",YELLOW,https://www.blissymbolics.net/refnumber/15471,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/reason.png,,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/think%20then%20do.png,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Judge_173_g.svg,,https://static.arasaac.org/pictograms/12349/12349_500.png
15472,mine,mine,YELLOW,https://www.blissymbolics.net/refnumber/15472,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/mine.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/is%20this%20enough.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/mine.png,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Mine_956_g.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/tawasol/mine.jpg,https://storage.googleapis.com/symbols/arasaac/mine (plural).png
15473,minister,"minister,pastor,preacher,priest,rabbi",BLUE,https://www.blissymbolics.net/refnumber/15473,,,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/rabbi.png,,,https://static.arasaac.org/pictograms/21988/21988_500.png
15474,minus,"minus,no,without",WHITE,https://www.blissymbolics.net/refnumber/15474,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/without.png,,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/headphones%20without%20music%20notes.png,,https://d18vdu4p71yql0.cloudfront.net/libraries/tawasol/without.jpg,null
15474,minus,"minus,no,without",WHITE,https://www.blissymbolics.net/refnumber/15474,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/without.png,,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/headphones%20without%20music%20notes.png,,https://d18vdu4p71yql0.cloudfront.net/libraries/tawasol/without.jpg,https://static.arasaac.org/pictograms/5526/5526_300.png
15475,minute,minute,YELLOW,https://www.blissymbolics.net/refnumber/15475,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/pressure%20cooker.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/minute.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/10%20minutes%20longer.png,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/timer_679_g.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/tawasol/I%20(F).png,https://static.arasaac.org/pictograms/37374/37374_500.png
15476,arrow_,arrow_(bent),YELLOW,https://www.blissymbolics.net/refnumber/15476,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/arrow.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/bow%20and%20arrow.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/Left%20arrow.png,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Arrow-836789dcbe.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/tawasol/167-fatherwith%20arrow.png,
15477,miscarriage,"miscarriage,abortion_(spontaneous)",YELLOW,https://www.blissymbolics.net/refnumber/15477,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/abortion.png.varianted-skin.png,,,,,
15478,miss,"miss,lose-(to)",RED,https://www.blissymbolics.net/refnumber/15478,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/lose.png.varianted-skin.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/lost.svg.varianted-skin.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/you.png,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Maze_721_g.svg,,https://static.arasaac.org/pictograms/22033/22033_500.png
15479,mistake,"mistake,error,fault",YELLOW,https://www.blissymbolics.net/refnumber/15479,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/former.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/playstation.svg,,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Exterior-Light-Fault_401_g.svg,,
15480,mite,"mite,tick",YELLOW,https://www.blissymbolics.net/refnumber/15480,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/ticktacktoe.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/second.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/ticking.png,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Benzene-Yes_439_218254.svg,,https://static.arasaac.org/pictograms/5491/5491_500.png
15481,mix,"mix,blend-(to)",RED,https://www.blissymbolics.net/refnumber/15481,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/blacksmiths.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/wine.svg.varianted-skin.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/syrup_1.png,,,https://static.arasaac.org/pictograms/5515/5515_500.png
15482,recreation_room,"recreation_room,moadan",YELLOW,https://www.blissymbolics.net/refnumber/15482,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/recreation%20area.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/room.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/recreation%20room.png,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Locker%20Room-9dc4a889c4.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/tawasol/Majlis%20(living%20room%20qatari).jpg,
15483,monday_,Monday_(OLD),YELLOW,https://www.blissymbolics.net/refnumber/15483,https://d18vdu4p71yql0.cloudfront.net/libraries/arasaac/Monday.png,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/M.svg,https://d18vdu4p71yql0.cloudfront.net/libraries/sclera/Smets%20Monday.png,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Football-Helmet_981_g.svg,,
